,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
142,./data/images/10f109b4-d153-4219-84d9-cd1497d01dcb.jpg,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10f109b4-d153-4219-84d9-cd1497d01dcb
143,./data/images/25ab0c5b-1e25-44fc-91f3-7a9885c44ef5.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,25ab0c5b-1e25-44fc-91f3-7a9885c44ef5
144,./data/images/6aa520d7-6dad-4967-a7fe-edd94629b9ba.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6aa520d7-6dad-4967-a7fe-edd94629b9ba
145,./data/images/6aeeb310-a0a9-4935-a90a-29f98db45f5e.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6aeeb310-a0a9-4935-a90a-29f98db45f5e
146,./data/images/82542242-21e5-4bd0-b997-7167293ec15b.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,82542242-21e5-4bd0-b997-7167293ec15b
147,./data/images/a87b75fc-5eda-4d6e-a9f0-b23593261501.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,a87b75fc-5eda-4d6e-a9f0-b23593261501
148,./data/images/727803c9-55d9-4f56-b6aa-4db5de3519c5.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,727803c9-55d9-4f56-b6aa-4db5de3519c5
149,./data/images/dea8ba1c-b61e-44a0-9d70-669bd849020b.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,dea8ba1c-b61e-44a0-9d70-669bd849020b
150,./data/images/9fd9bd5c-9322-4fc4-81dd-b647b0923dc5.jpg,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,9fd9bd5c-9322-4fc4-81dd-b647b0923dc5
151,./data/images/ac716fe5-34b9-4899-b911-ebc120e93eb2.jpg,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,ac716fe5-34b9-4899-b911-ebc120e93eb2
152,./data/images/fe89bceb-8943-4c23-9a9a-a644afc68244.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,fe89bceb-8943-4c23-9a9a-a644afc68244
153,./data/images/8047e5cc-339e-429d-bff0-4d6db2b702f0.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8047e5cc-339e-429d-bff0-4d6db2b702f0
154,./data/images/613f2792-b97d-4867-843d-b87b90a39be6.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,613f2792-b97d-4867-843d-b87b90a39be6
155,./data/images/42cab210-1f2d-41ca-bad5-115cecb17aac.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42cab210-1f2d-41ca-bad5-115cecb17aac
156,./data/images/4b1f1d43-3d8b-480a-aa19-3398b9b88b78.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4b1f1d43-3d8b-480a-aa19-3398b9b88b78
157,./data/images/2b95f875-90fc-41e5-aec9-06f9d777d13e.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2b95f875-90fc-41e5-aec9-06f9d777d13e
158,./data/images/7be7f5ed-6d0d-449d-9155-264945f4b553.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7be7f5ed-6d0d-449d-9155-264945f4b553
159,./data/images/ab3c62bf-f70d-4d17-90c1-9d30fc182b52.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,ab3c62bf-f70d-4d17-90c1-9d30fc182b52
160,./data/images/d892b9d5-9f0d-4bb9-9334-47350d38cc58.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,d892b9d5-9f0d-4bb9-9334-47350d38cc58
161,./data/images/ec2fd0a0-6e43-4275-99dc-c56bb7033df0.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ec2fd0a0-6e43-4275-99dc-c56bb7033df0
162,./data/images/ec3042a9-7081-4964-9cff-5f7c03e2dd24.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,ec3042a9-7081-4964-9cff-5f7c03e2dd24
163,./data/images/d8056165-5c61-4cc7-8eba-07e7fd6d5c1e.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,d8056165-5c61-4cc7-8eba-07e7fd6d5c1e
164,./data/images/1c2471c3-a37b-4660-9718-a0ab52c96cff.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1c2471c3-a37b-4660-9718-a0ab52c96cff
165,./data/images/7ab8cbf5-2a8b-4a17-ad0d-72a119173b93.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7ab8cbf5-2a8b-4a17-ad0d-72a119173b93
166,./data/images/cf2891c2-8181-49d7-86b5-80f4cef0b87a.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cf2891c2-8181-49d7-86b5-80f4cef0b87a
167,./data/images/1163d127-298a-4ef4-8788-582c1b12f501.jpg,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1163d127-298a-4ef4-8788-582c1b12f501
168,./data/images/448b0399-0b5c-48a2-8583-591c1685fbde.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,448b0399-0b5c-48a2-8583-591c1685fbde
169,./data/images/180bb862-268e-414b-89e1-d677d0a634c2.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,180bb862-268e-414b-89e1-d677d0a634c2
170,./data/images/7c76f9f7-a132-44d4-a890-e91628b1a024.jpg,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7c76f9f7-a132-44d4-a890-e91628b1a024
171,./data/images/0d4d106a-551f-4616-98f5-b82d3443031e.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0d4d106a-551f-4616-98f5-b82d3443031e
172,./data/images/8be8a725-9c79-4191-a5fa-89169e62f244.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8be8a725-9c79-4191-a5fa-89169e62f244
173,./data/images/10f66023-bcb2-4402-9b8a-354a49d0ebad.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10f66023-bcb2-4402-9b8a-354a49d0ebad
174,./data/images/8b049602-29f3-4a92-b97f-678434e7a484.jpg,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8b049602-29f3-4a92-b97f-678434e7a484
175,./data/images/79a4a744-ef80-4308-998e-bc337aad0c8c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,79a4a744-ef80-4308-998e-bc337aad0c8c
176,./data/images/c204cdeb-3276-4971-915b-972fcd6814fb.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,c204cdeb-3276-4971-915b-972fcd6814fb
177,./data/images/01631531-1586-4983-99b7-6398e321bbe2.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,01631531-1586-4983-99b7-6398e321bbe2
178,./data/images/841bd12f-d358-4bee-8297-dc772cc4c36d.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,841bd12f-d358-4bee-8297-dc772cc4c36d
179,./data/images/2329e428-52e9-480b-8725-4994659b0807.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2329e428-52e9-480b-8725-4994659b0807
180,./data/images/ca20656b-fe52-465a-b218-29b9118443dd.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ca20656b-fe52-465a-b218-29b9118443dd
181,./data/images/1d02552d-8083-461c-9cd8-4ed78cb2a2ff.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1d02552d-8083-461c-9cd8-4ed78cb2a2ff
182,./data/images/ef6f02a9-0533-4b67-b6ca-6a37206ff043.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ef6f02a9-0533-4b67-b6ca-6a37206ff043
183,./data/images/0793bf38-8a5a-44b4-a703-b82d0b926d9d.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0793bf38-8a5a-44b4-a703-b82d0b926d9d
184,./data/images/4db649b7-283e-4980-97ba-3a08b172adb0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4db649b7-283e-4980-97ba-3a08b172adb0
185,./data/images/76e63daf-9c5a-4d6e-a785-4fde7304bd5d.jpg,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,76e63daf-9c5a-4d6e-a785-4fde7304bd5d
186,./data/images/c9a1b78c-ebf3-412a-950a-7c7df1ec8f63.jpg,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,c9a1b78c-ebf3-412a-950a-7c7df1ec8f63
187,./data/images/89aa3bd7-c853-4c14-a460-5a1d24b60038.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,89aa3bd7-c853-4c14-a460-5a1d24b60038
188,./data/images/0f029887-34d2-49ba-9772-747d83955217.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0f029887-34d2-49ba-9772-747d83955217
189,./data/images/af944047-3371-474b-8c08-2216f36d5de2.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,af944047-3371-474b-8c08-2216f36d5de2
190,./data/images/a6e9ca4f-5af7-4c21-bde6-814b0f75ac2c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a6e9ca4f-5af7-4c21-bde6-814b0f75ac2c
191,./data/images/2d88107d-044c-4e2b-af0a-d3288455c546.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2d88107d-044c-4e2b-af0a-d3288455c546
192,./data/images/b767471f-7716-499d-9c30-b8f6c992ccc0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b767471f-7716-499d-9c30-b8f6c992ccc0
193,./data/images/27509945-53b0-4e6a-be67-83d5de77e267.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27509945-53b0-4e6a-be67-83d5de77e267
194,./data/images/aaeca48e-cc2b-46a1-87bb-030059ee15d3.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,aaeca48e-cc2b-46a1-87bb-030059ee15d3
195,./data/images/b78d5a62-e7d9-408c-b3bd-ebff6bf94952.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b78d5a62-e7d9-408c-b3bd-ebff6bf94952
196,./data/images/d0a077fd-f0fd-4b33-90d8-20c0d94faf7e.jpg,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,d0a077fd-f0fd-4b33-90d8-20c0d94faf7e
197,./data/images/b77841fa-9579-4e70-a7e4-011f4f88400a.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b77841fa-9579-4e70-a7e4-011f4f88400a
198,./data/images/a3ceb4bf-dbd1-4a57-bd99-526e47092e61.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a3ceb4bf-dbd1-4a57-bd99-526e47092e61
199,./data/images/d2699e62-cb54-4012-a335-6fe38a73c261.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,d2699e62-cb54-4012-a335-6fe38a73c261
