,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
142,./data/images/b91902e9-7594-46a0-bfb1-e7980d37e14e.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,b91902e9-7594-46a0-bfb1-e7980d37e14e
143,./data/images/145e2232-b6d1-4fe6-99c2-fd127354f2f9.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,145e2232-b6d1-4fe6-99c2-fd127354f2f9
144,./data/images/09d839d3-7c73-42c9-a1e1-abf8895ffdeb.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,09d839d3-7c73-42c9-a1e1-abf8895ffdeb
145,./data/images/b4ddffac-3912-4ea7-997b-c72a49521078.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,b4ddffac-3912-4ea7-997b-c72a49521078
146,./data/images/77965698-b9e3-44e1-a099-4018399badb5.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,77965698-b9e3-44e1-a099-4018399badb5
147,./data/images/d63a98d0-7553-46a1-9049-b34b5ebacdc0.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,d63a98d0-7553-46a1-9049-b34b5ebacdc0
148,./data/images/afeab459-01ce-4f1a-96ba-1641c73fb9d9.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,afeab459-01ce-4f1a-96ba-1641c73fb9d9
149,./data/images/f6f16b2c-4381-440f-9cbb-dd21941b30ac.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,f6f16b2c-4381-440f-9cbb-dd21941b30ac
150,./data/images/498092b0-dd18-463f-b5ce-420e0f8e2805.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,498092b0-dd18-463f-b5ce-420e0f8e2805
151,./data/images/c626ff71-b77b-46cf-8bf3-9484f6e45f32.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,c626ff71-b77b-46cf-8bf3-9484f6e45f32
152,./data/images/7c856501-5d60-449a-a2f0-23be6d841134.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7c856501-5d60-449a-a2f0-23be6d841134
153,./data/images/4b08702a-c76e-405c-bf37-b5e6eee4e976.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4b08702a-c76e-405c-bf37-b5e6eee4e976
154,./data/images/8ca5fe65-e5fa-40dd-83ad-824b5c4d8ddf.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8ca5fe65-e5fa-40dd-83ad-824b5c4d8ddf
155,./data/images/667a1466-3078-45ed-97bf-7ed586cfde92.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,667a1466-3078-45ed-97bf-7ed586cfde92
156,./data/images/585b2ba7-f075-4d96-bfe4-5df8053d0a28.jpg,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,585b2ba7-f075-4d96-bfe4-5df8053d0a28
157,./data/images/5aaca8c8-5f88-4edc-a121-734de64eab8a.jpg,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,5aaca8c8-5f88-4edc-a121-734de64eab8a
158,./data/images/b5374465-9417-4436-862c-255b7f356a8b.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b5374465-9417-4436-862c-255b7f356a8b
159,./data/images/aab9cbd9-7c14-4877-a20c-f986beadd2ab.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,aab9cbd9-7c14-4877-a20c-f986beadd2ab
160,./data/images/634b70dd-7d8f-42a8-957c-a8d923b7488d.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,634b70dd-7d8f-42a8-957c-a8d923b7488d
161,./data/images/faa6df4b-6a2d-4d4d-aa39-0d4654b878b7.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,faa6df4b-6a2d-4d4d-aa39-0d4654b878b7
162,./data/images/038fee2a-16af-44d2-a279-cb782e5827b9.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,038fee2a-16af-44d2-a279-cb782e5827b9
163,./data/images/b7432fca-801e-41c8-9741-24a39e469d3a.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,b7432fca-801e-41c8-9741-24a39e469d3a
164,./data/images/cf7e739e-4d62-4047-960c-b846b3dadbd9.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,cf7e739e-4d62-4047-960c-b846b3dadbd9
165,./data/images/82513445-078e-43af-a15d-f1a9175fa69f.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82513445-078e-43af-a15d-f1a9175fa69f
166,./data/images/82d23c48-b7f7-4e66-b60a-5be43fc0f2bc.jpg,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,82d23c48-b7f7-4e66-b60a-5be43fc0f2bc
167,./data/images/af829472-f2ef-447f-81bb-19b76758088b.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,af829472-f2ef-447f-81bb-19b76758088b
168,./data/images/598ff564-82bb-4ac8-ac4e-e67e668d5347.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,598ff564-82bb-4ac8-ac4e-e67e668d5347
169,./data/images/84fa0f04-f52b-4416-8abd-41a7c9320578.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,84fa0f04-f52b-4416-8abd-41a7c9320578
170,./data/images/e81c9092-30d4-49b9-bbcf-8e4867afc1e4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,e81c9092-30d4-49b9-bbcf-8e4867afc1e4
171,./data/images/a42abc26-6d5e-44ef-a30c-e7b777641910.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a42abc26-6d5e-44ef-a30c-e7b777641910
172,./data/images/92262797-a8f2-4e7c-8293-3d0b4e5799ed.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,92262797-a8f2-4e7c-8293-3d0b4e5799ed
173,./data/images/af041f1a-9592-4ad1-9905-05631601cbd8.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,af041f1a-9592-4ad1-9905-05631601cbd8
174,./data/images/6ff93009-9046-48a5-ac7a-295b6b0ea2dd.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6ff93009-9046-48a5-ac7a-295b6b0ea2dd
175,./data/images/0b7d3703-2bc5-476a-950e-6aceb184d905.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0b7d3703-2bc5-476a-950e-6aceb184d905
176,./data/images/995b20be-a9d6-47b5-9f37-c5d5670fab04.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,995b20be-a9d6-47b5-9f37-c5d5670fab04
177,./data/images/922f1c50-ec68-4258-b297-99eaf6aee772.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,922f1c50-ec68-4258-b297-99eaf6aee772
178,./data/images/1e53328e-d169-4908-8bcf-81a6b1e532f4.jpg,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1e53328e-d169-4908-8bcf-81a6b1e532f4
179,./data/images/72dfc9da-c348-447b-8e81-a5724fc524d1.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,72dfc9da-c348-447b-8e81-a5724fc524d1
180,./data/images/a06f3f75-721a-4384-8ec2-868866eee4a8.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,a06f3f75-721a-4384-8ec2-868866eee4a8
181,./data/images/96c5ff06-0311-4ed6-80c1-72c5d6480ee0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,96c5ff06-0311-4ed6-80c1-72c5d6480ee0
182,./data/images/75020258-15ea-48d2-93c8-ac2ca8cad414.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,75020258-15ea-48d2-93c8-ac2ca8cad414
183,./data/images/0b38a117-687d-49b0-a597-c95538021316.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0b38a117-687d-49b0-a597-c95538021316
184,./data/images/3445398d-2ce2-4821-b5c9-d2c8d599f7ad.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3445398d-2ce2-4821-b5c9-d2c8d599f7ad
185,./data/images/7227baa2-2d90-472b-a5ce-9f7031e37ad3.jpg,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7227baa2-2d90-472b-a5ce-9f7031e37ad3
186,./data/images/0713587e-abad-471a-aa9a-e9ccc67dc1e4.jpg,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0713587e-abad-471a-aa9a-e9ccc67dc1e4
187,./data/images/31a43855-98e9-4805-a6b2-4524fc8e2bf9.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,31a43855-98e9-4805-a6b2-4524fc8e2bf9
188,./data/images/b03e0d62-3068-4fec-bd0b-439dda501973.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,b03e0d62-3068-4fec-bd0b-439dda501973
189,./data/images/3d35373e-5afc-4db5-b0b8-1fc4c641bd3f.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3d35373e-5afc-4db5-b0b8-1fc4c641bd3f
190,./data/images/a4791cd2-07fe-4520-90f9-cb3d91df058e.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a4791cd2-07fe-4520-90f9-cb3d91df058e
191,./data/images/9aee680b-fae4-4bd7-abd6-a2c7e3335126.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,9aee680b-fae4-4bd7-abd6-a2c7e3335126
192,./data/images/8dee04e6-f820-44ce-8f51-c630a7647f02.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8dee04e6-f820-44ce-8f51-c630a7647f02
193,./data/images/e0cf2635-8896-4963-a056-1a967ffb24e7.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,e0cf2635-8896-4963-a056-1a967ffb24e7
194,./data/images/177c68cd-22e6-47cb-8d60-c8a95a8a8995.jpg,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,177c68cd-22e6-47cb-8d60-c8a95a8a8995
195,./data/images/2a35f561-1b13-4839-9ec3-06f406ae708d.jpg,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2a35f561-1b13-4839-9ec3-06f406ae708d
196,./data/images/7d28acb8-1561-445f-96f9-38089c8f0418.jpg,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,7d28acb8-1561-445f-96f9-38089c8f0418
197,./data/images/f49c34f6-3eae-49e8-b0a8-637e26300df8.jpg,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,f49c34f6-3eae-49e8-b0a8-637e26300df8
198,./data/images/760be3bb-8eae-4728-82f9-14e8f6905c5c.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,760be3bb-8eae-4728-82f9-14e8f6905c5c
199,./data/images/4e231e60-2e30-453d-ac78-ce5296ea8ecd.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4e231e60-2e30-453d-ac78-ce5296ea8ecd
