,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
142,./data/images/10f109b4-d153-4219-84d9-cd1497d01dcb.jpg,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10f109b4-d153-4219-84d9-cd1497d01dcb
143,./data/images/25ab0c5b-1e25-44fc-91f3-7a9885c44ef5.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,25ab0c5b-1e25-44fc-91f3-7a9885c44ef5
144,./data/images/6aa520d7-6dad-4967-a7fe-edd94629b9ba.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6aa520d7-6dad-4967-a7fe-edd94629b9ba
145,./data/images/6aeeb310-a0a9-4935-a90a-29f98db45f5e.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6aeeb310-a0a9-4935-a90a-29f98db45f5e
146,./data/images/82542242-21e5-4bd0-b997-7167293ec15b.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,82542242-21e5-4bd0-b997-7167293ec15b
147,./data/images/a87b75fc-5eda-4d6e-a9f0-b23593261501.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,a87b75fc-5eda-4d6e-a9f0-b23593261501
148,./data/images/727803c9-55d9-4f56-b6aa-4db5de3519c5.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,727803c9-55d9-4f56-b6aa-4db5de3519c5
149,./data/images/dea8ba1c-b61e-44a0-9d70-669bd849020b.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,dea8ba1c-b61e-44a0-9d70-669bd849020b
150,./data/images/9fd9bd5c-9322-4fc4-81dd-b647b0923dc5.jpg,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,9fd9bd5c-9322-4fc4-81dd-b647b0923dc5
151,./data/images/ac716fe5-34b9-4899-b911-ebc120e93eb2.jpg,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,ac716fe5-34b9-4899-b911-ebc120e93eb2
152,./data/images/fe89bceb-8943-4c23-9a9a-a644afc68244.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,fe89bceb-8943-4c23-9a9a-a644afc68244
153,./data/images/8047e5cc-339e-429d-bff0-4d6db2b702f0.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8047e5cc-339e-429d-bff0-4d6db2b702f0
154,./data/images/613f2792-b97d-4867-843d-b87b90a39be6.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,613f2792-b97d-4867-843d-b87b90a39be6
155,./data/images/42cab210-1f2d-41ca-bad5-115cecb17aac.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42cab210-1f2d-41ca-bad5-115cecb17aac
156,./data/images/4b1f1d43-3d8b-480a-aa19-3398b9b88b78.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4b1f1d43-3d8b-480a-aa19-3398b9b88b78
157,./data/images/2b95f875-90fc-41e5-aec9-06f9d777d13e.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2b95f875-90fc-41e5-aec9-06f9d777d13e
158,./data/images/7be7f5ed-6d0d-449d-9155-264945f4b553.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7be7f5ed-6d0d-449d-9155-264945f4b553
159,./data/images/ab3c62bf-f70d-4d17-90c1-9d30fc182b52.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,ab3c62bf-f70d-4d17-90c1-9d30fc182b52
160,./data/images/d892b9d5-9f0d-4bb9-9334-47350d38cc58.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,d892b9d5-9f0d-4bb9-9334-47350d38cc58
161,./data/images/ec2fd0a0-6e43-4275-99dc-c56bb7033df0.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ec2fd0a0-6e43-4275-99dc-c56bb7033df0
162,./data/images/ec3042a9-7081-4964-9cff-5f7c03e2dd24.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,ec3042a9-7081-4964-9cff-5f7c03e2dd24
163,./data/images/d8056165-5c61-4cc7-8eba-07e7fd6d5c1e.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,d8056165-5c61-4cc7-8eba-07e7fd6d5c1e
164,./data/images/1c2471c3-a37b-4660-9718-a0ab52c96cff.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1c2471c3-a37b-4660-9718-a0ab52c96cff
165,./data/images/7ab8cbf5-2a8b-4a17-ad0d-72a119173b93.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7ab8cbf5-2a8b-4a17-ad0d-72a119173b93
166,./data/images/cf2891c2-8181-49d7-86b5-80f4cef0b87a.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cf2891c2-8181-49d7-86b5-80f4cef0b87a
167,./data/images/1163d127-298a-4ef4-8788-582c1b12f501.jpg,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1163d127-298a-4ef4-8788-582c1b12f501
168,./data/images/448b0399-0b5c-48a2-8583-591c1685fbde.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,448b0399-0b5c-48a2-8583-591c1685fbde
169,./data/images/180bb862-268e-414b-89e1-d677d0a634c2.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,180bb862-268e-414b-89e1-d677d0a634c2
170,./data/images/7c76f9f7-a132-44d4-a890-e91628b1a024.jpg,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7c76f9f7-a132-44d4-a890-e91628b1a024
171,./data/images/0d4d106a-551f-4616-98f5-b82d3443031e.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0d4d106a-551f-4616-98f5-b82d3443031e
172,./data/images/8be8a725-9c79-4191-a5fa-89169e62f244.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8be8a725-9c79-4191-a5fa-89169e62f244
173,./data/images/10f66023-bcb2-4402-9b8a-354a49d0ebad.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10f66023-bcb2-4402-9b8a-354a49d0ebad
174,./data/images/8b049602-29f3-4a92-b97f-678434e7a484.jpg,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8b049602-29f3-4a92-b97f-678434e7a484
175,./data/images/79a4a744-ef80-4308-998e-bc337aad0c8c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,79a4a744-ef80-4308-998e-bc337aad0c8c
176,./data/images/c204cdeb-3276-4971-915b-972fcd6814fb.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,c204cdeb-3276-4971-915b-972fcd6814fb
177,./data/images/01631531-1586-4983-99b7-6398e321bbe2.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,01631531-1586-4983-99b7-6398e321bbe2
178,./data/images/841bd12f-d358-4bee-8297-dc772cc4c36d.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,841bd12f-d358-4bee-8297-dc772cc4c36d
179,./data/images/2329e428-52e9-480b-8725-4994659b0807.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2329e428-52e9-480b-8725-4994659b0807
180,./data/images/ca20656b-fe52-465a-b218-29b9118443dd.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ca20656b-fe52-465a-b218-29b9118443dd
181,./data/images/1d02552d-8083-461c-9cd8-4ed78cb2a2ff.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1d02552d-8083-461c-9cd8-4ed78cb2a2ff
182,./data/images/ef6f02a9-0533-4b67-b6ca-6a37206ff043.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ef6f02a9-0533-4b67-b6ca-6a37206ff043
183,./data/images/0793bf38-8a5a-44b4-a703-b82d0b926d9d.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0793bf38-8a5a-44b4-a703-b82d0b926d9d
184,./data/images/4db649b7-283e-4980-97ba-3a08b172adb0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4db649b7-283e-4980-97ba-3a08b172adb0
185,./data/images/76e63daf-9c5a-4d6e-a785-4fde7304bd5d.jpg,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,76e63daf-9c5a-4d6e-a785-4fde7304bd5d
186,./data/images/c9a1b78c-ebf3-412a-950a-7c7df1ec8f63.jpg,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,c9a1b78c-ebf3-412a-950a-7c7df1ec8f63
187,./data/images/89aa3bd7-c853-4c14-a460-5a1d24b60038.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,89aa3bd7-c853-4c14-a460-5a1d24b60038
188,./data/images/0f029887-34d2-49ba-9772-747d83955217.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0f029887-34d2-49ba-9772-747d83955217
189,./data/images/af944047-3371-474b-8c08-2216f36d5de2.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,af944047-3371-474b-8c08-2216f36d5de2
190,./data/images/a6e9ca4f-5af7-4c21-bde6-814b0f75ac2c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a6e9ca4f-5af7-4c21-bde6-814b0f75ac2c
191,./data/images/2d88107d-044c-4e2b-af0a-d3288455c546.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2d88107d-044c-4e2b-af0a-d3288455c546
192,./data/images/b767471f-7716-499d-9c30-b8f6c992ccc0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b767471f-7716-499d-9c30-b8f6c992ccc0
193,./data/images/27509945-53b0-4e6a-be67-83d5de77e267.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27509945-53b0-4e6a-be67-83d5de77e267
194,./data/images/aaeca48e-cc2b-46a1-87bb-030059ee15d3.jpg,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,aaeca48e-cc2b-46a1-87bb-030059ee15d3
195,./data/images/b78d5a62-e7d9-408c-b3bd-ebff6bf94952.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b78d5a62-e7d9-408c-b3bd-ebff6bf94952
196,./data/images/d0a077fd-f0fd-4b33-90d8-20c0d94faf7e.jpg,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,d0a077fd-f0fd-4b33-90d8-20c0d94faf7e
197,./data/images/b77841fa-9579-4e70-a7e4-011f4f88400a.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,b77841fa-9579-4e70-a7e4-011f4f88400a
198,./data/images/a3ceb4bf-dbd1-4a57-bd99-526e47092e61.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a3ceb4bf-dbd1-4a57-bd99-526e47092e61
199,./data/images/d2699e62-cb54-4012-a335-6fe38a73c261.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,d2699e62-cb54-4012-a335-6fe38a73c261
,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
0,./data/images/cf474ef5-65bb-43e0-af43-dc9fafe352ed.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cf474ef5-65bb-43e0-af43-dc9fafe352ed
1,./data/images/48d61969-7e82-4d16-8068-65e89e1dc880.jpg,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,48d61969-7e82-4d16-8068-65e89e1dc880
2,./data/images/d37bd8ee-b567-4557-8228-53aa3ae4d374.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,d37bd8ee-b567-4557-8228-53aa3ae4d374
3,./data/images/ce0adca4-0cf2-4ddb-90f3-247684048b79.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ce0adca4-0cf2-4ddb-90f3-247684048b79
4,./data/images/ded0407c-a193-4f83-9a55-f741777ee032.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,ded0407c-a193-4f83-9a55-f741777ee032
5,./data/images/2a0d2df8-c287-42a7-88e6-84e48b14ffb7.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2a0d2df8-c287-42a7-88e6-84e48b14ffb7
6,./data/images/46a68a05-c6b8-49e0-9603-8df67ba9e69f.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,46a68a05-c6b8-49e0-9603-8df67ba9e69f
7,./data/images/241a12e7-1259-4d0b-86b5-798c8e19b487.jpg,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,241a12e7-1259-4d0b-86b5-798c8e19b487
8,./data/images/75af76b4-fbc0-405b-be54-85f9855f2188.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75af76b4-fbc0-405b-be54-85f9855f2188
9,./data/images/2edc5ffa-a35b-4250-baca-58b512d78712.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2edc5ffa-a35b-4250-baca-58b512d78712
10,./data/images/1ae6175e-b697-4416-ab4c-8983d811274c.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1ae6175e-b697-4416-ab4c-8983d811274c
11,./data/images/39f8e0c5-a8e3-426d-82d4-03309dee5d36.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39f8e0c5-a8e3-426d-82d4-03309dee5d36
12,./data/images/7c66f56d-258d-49f7-af88-6408995bc0bf.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7c66f56d-258d-49f7-af88-6408995bc0bf
13,./data/images/a756c57d-7383-45eb-9fdd-d0d176049681.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a756c57d-7383-45eb-9fdd-d0d176049681
14,./data/images/6769752b-c04c-4acc-a117-2881e17af705.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6769752b-c04c-4acc-a117-2881e17af705
15,./data/images/41ab0117-66b6-4c5f-bd95-a9917a21f722.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41ab0117-66b6-4c5f-bd95-a9917a21f722
16,./data/images/adcb6450-d9be-4cac-9c76-5b3c62341f7b.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,adcb6450-d9be-4cac-9c76-5b3c62341f7b
17,./data/images/a65f9c17-5939-4358-accb-d2e3b2802eb9.jpg,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,a65f9c17-5939-4358-accb-d2e3b2802eb9
18,./data/images/66f2f546-50df-4d47-a883-05b7be54cda6.jpg,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,66f2f546-50df-4d47-a883-05b7be54cda6
19,./data/images/be019a73-c0a8-46ff-b781-3496ba2f1698.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,be019a73-c0a8-46ff-b781-3496ba2f1698
20,./data/images/1f1a1665-5968-4823-9730-f5bad4109189.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1f1a1665-5968-4823-9730-f5bad4109189
21,./data/images/bd6834d3-dd31-49a8-9a8c-e42a25af71c8.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,bd6834d3-dd31-49a8-9a8c-e42a25af71c8
22,./data/images/caa008b1-fead-4720-8a41-3f77c89c3e6f.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,caa008b1-fead-4720-8a41-3f77c89c3e6f
23,./data/images/52584d71-ca43-4e2c-881e-e71b5dab04cb.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52584d71-ca43-4e2c-881e-e71b5dab04cb
24,./data/images/6398b612-b27d-42a7-a6fd-84ab31853520.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6398b612-b27d-42a7-a6fd-84ab31853520
25,./data/images/c164e1aa-cab9-4583-aacc-d0d3e7d211c9.jpg,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,c164e1aa-cab9-4583-aacc-d0d3e7d211c9
26,./data/images/c9138aad-0426-419e-83c9-617a4eaca387.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,c9138aad-0426-419e-83c9-617a4eaca387
27,./data/images/a87f6a71-3733-49ea-9ea8-5a60242f6487.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a87f6a71-3733-49ea-9ea8-5a60242f6487
28,./data/images/8323fc48-cd47-446c-b9cd-1741424036e5.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8323fc48-cd47-446c-b9cd-1741424036e5
29,./data/images/868dee59-d765-40e1-be47-5dda040f0d98.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,868dee59-d765-40e1-be47-5dda040f0d98
30,./data/images/94ed2263-5a8a-40c4-b7e1-1d24c873e8a4.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,94ed2263-5a8a-40c4-b7e1-1d24c873e8a4
31,./data/images/988756a7-f5e0-4c31-a62b-6164ef682ad4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,988756a7-f5e0-4c31-a62b-6164ef682ad4
32,./data/images/99f1a39d-2e6e-4e9e-bd86-ab5f09fd0256.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,99f1a39d-2e6e-4e9e-bd86-ab5f09fd0256
33,./data/images/58e52d98-483c-44f8-8e5f-0a5329a95662.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58e52d98-483c-44f8-8e5f-0a5329a95662
34,./data/images/763ed8dc-58c1-48bb-be3f-3cffe95c903b.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,763ed8dc-58c1-48bb-be3f-3cffe95c903b
35,./data/images/02c3a00d-3f3a-4f0d-b8b8-3efc3a3ebc29.jpg,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,02c3a00d-3f3a-4f0d-b8b8-3efc3a3ebc29
36,./data/images/ac6d579d-fc7e-4db0-97cb-ab889e8cbc61.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ac6d579d-fc7e-4db0-97cb-ab889e8cbc61
37,./data/images/169f574a-3e78-4624-b003-776036596b08.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169f574a-3e78-4624-b003-776036596b08
38,./data/images/1d2afc09-16a5-4d8e-aadb-1e50d7bc475b.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1d2afc09-16a5-4d8e-aadb-1e50d7bc475b
39,./data/images/6125e24a-2f5a-4c97-a816-0c2f98d32d40.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6125e24a-2f5a-4c97-a816-0c2f98d32d40
40,./data/images/ef3d1ab0-290c-42a3-832f-4c0d41439411.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,ef3d1ab0-290c-42a3-832f-4c0d41439411
41,./data/images/c8d5ccb2-e681-4343-ad81-756a86558cb9.jpg,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,c8d5ccb2-e681-4343-ad81-756a86558cb9
42,./data/images/ef151a1a-f7fe-4c1b-b0ea-cf4a63f3ea7d.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ef151a1a-f7fe-4c1b-b0ea-cf4a63f3ea7d
43,./data/images/34313b5b-991b-4566-9b91-e0064d6aa1c4.jpg,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,34313b5b-991b-4566-9b91-e0064d6aa1c4
44,./data/images/cda5f0f2-bafa-4dd4-bca2-de7e8e86dd44.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cda5f0f2-bafa-4dd4-bca2-de7e8e86dd44
45,./data/images/e925cc4d-a14e-4186-ab24-0efe2c781975.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,e925cc4d-a14e-4186-ab24-0efe2c781975
46,./data/images/3ed669ee-e54a-412e-a569-08215d34fd53.jpg,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3ed669ee-e54a-412e-a569-08215d34fd53
47,./data/images/bd27460a-8833-462b-89e5-c6c538a79a09.jpg,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,bd27460a-8833-462b-89e5-c6c538a79a09
48,./data/images/a379454d-f412-4adf-a2f9-418e11212f9a.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,a379454d-f412-4adf-a2f9-418e11212f9a
49,./data/images/dacce4c7-3392-4a4e-84eb-2b7b6cdc6847.jpg,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,dacce4c7-3392-4a4e-84eb-2b7b6cdc6847
50,./data/images/2f20ed55-bf28-46b7-873b-8cbed555cb0f.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2f20ed55-bf28-46b7-873b-8cbed555cb0f
51,./data/images/688c040c-187b-45c7-8f29-34c94b2e0633.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,688c040c-187b-45c7-8f29-34c94b2e0633
52,./data/images/62dafd88-4289-46c9-abd4-7b6880cf6ff3.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62dafd88-4289-46c9-abd4-7b6880cf6ff3
53,./data/images/2a0b7493-5028-4b54-b844-197f931fea9c.jpg,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2a0b7493-5028-4b54-b844-197f931fea9c
54,./data/images/8d974977-2f50-4051-bcbb-d337d66bb9ff.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8d974977-2f50-4051-bcbb-d337d66bb9ff
55,./data/images/b17e6119-f679-4c01-b615-4b18b29e8525.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,b17e6119-f679-4c01-b615-4b18b29e8525
56,./data/images/d6e96ce6-b50a-4e6b-9e9a-51b9499a7ec2.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d6e96ce6-b50a-4e6b-9e9a-51b9499a7ec2
57,./data/images/2304d57e-a01a-453f-b163-6cb39fa60a0e.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2304d57e-a01a-453f-b163-6cb39fa60a0e
58,./data/images/391746df-3c90-4f29-8739-bd2117b885c9.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,391746df-3c90-4f29-8739-bd2117b885c9
59,./data/images/640bb84f-0e65-4453-a2e8-ad82d53a8246.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,640bb84f-0e65-4453-a2e8-ad82d53a8246
60,./data/images/d278ac53-2379-4a9d-9a47-b69f1df9bd68.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,d278ac53-2379-4a9d-9a47-b69f1df9bd68
61,./data/images/e1934917-31de-4183-9b4a-70c27c70c4c7.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,e1934917-31de-4183-9b4a-70c27c70c4c7
62,./data/images/b3759468-17c9-4f10-9d4f-ee4ca08ab245.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,b3759468-17c9-4f10-9d4f-ee4ca08ab245
63,./data/images/512974dc-04e9-4212-8630-23fcccfdf906.jpg,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,512974dc-04e9-4212-8630-23fcccfdf906
64,./data/images/4254cc3e-ff7e-4810-b3dd-b3cacb4aff56.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4254cc3e-ff7e-4810-b3dd-b3cacb4aff56
65,./data/images/baf451b9-5031-43f0-80cc-099717ae0988.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,baf451b9-5031-43f0-80cc-099717ae0988
66,./data/images/d49cef05-5da8-4360-bcd5-c6ae4830416f.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,d49cef05-5da8-4360-bcd5-c6ae4830416f
67,./data/images/c365b691-163e-417f-a688-07f0ba7f7ca9.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,c365b691-163e-417f-a688-07f0ba7f7ca9
68,./data/images/eb85ecdc-3890-4a59-85ba-5c156883f048.jpg,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,eb85ecdc-3890-4a59-85ba-5c156883f048
69,./data/images/7c16188e-728f-479d-8fb6-ae58f89c0141.jpg,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,7c16188e-728f-479d-8fb6-ae58f89c0141
70,./data/images/d0f0afe0-ccd2-474a-afd9-5d8925b55b89.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,d0f0afe0-ccd2-474a-afd9-5d8925b55b89
71,./data/images/1d3cb786-a1e9-4d46-9ef6-4950c89b98e0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1d3cb786-a1e9-4d46-9ef6-4950c89b98e0
72,./data/images/c6f2b482-dc0c-4a06-b21a-e460517c5715.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,c6f2b482-dc0c-4a06-b21a-e460517c5715
73,./data/images/03ea9c99-2132-4927-9b19-1ca1426eb9b3.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,03ea9c99-2132-4927-9b19-1ca1426eb9b3
74,./data/images/9fa061a9-915c-4374-8ba0-d3b6fccba4ed.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,9fa061a9-915c-4374-8ba0-d3b6fccba4ed
75,./data/images/19038add-4e78-4b10-a5f5-448a466707c8.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19038add-4e78-4b10-a5f5-448a466707c8
76,./data/images/621968c4-159f-480a-be44-45008e91f5bf.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,621968c4-159f-480a-be44-45008e91f5bf
77,./data/images/1bf6d399-a2fc-47e8-a7bd-cc2282eb9c80.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1bf6d399-a2fc-47e8-a7bd-cc2282eb9c80
78,./data/images/c8e3f33b-302a-4ff7-945f-78a913d3f10c.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,c8e3f33b-302a-4ff7-945f-78a913d3f10c
79,./data/images/53db4454-d845-42fb-9b2f-fd6b880081ca.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,53db4454-d845-42fb-9b2f-fd6b880081ca
80,./data/images/6282c9c1-31d7-4c93-9af7-268f22c4a575.jpg,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6282c9c1-31d7-4c93-9af7-268f22c4a575
81,./data/images/325b270c-b924-4794-a2b3-f0594e728270.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,325b270c-b924-4794-a2b3-f0594e728270
82,./data/images/39f309b4-95b4-43a7-a441-696db6778a0e.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,39f309b4-95b4-43a7-a441-696db6778a0e
83,./data/images/a99aa28c-071d-44a3-abdb-ae9e9ec0c7f4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,a99aa28c-071d-44a3-abdb-ae9e9ec0c7f4
