,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
141,./data/images/38a75c74-2c35-42bc-87c1-0ea121e6b62e.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,38a75c74-2c35-42bc-87c1-0ea121e6b62e
142,./data/images/90bdc236-c157-484a-b35e-3a9299048b56.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,90bdc236-c157-484a-b35e-3a9299048b56
143,./data/images/d3c09c04-bea6-4b2b-ab8c-4283757ee4e4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,d3c09c04-bea6-4b2b-ab8c-4283757ee4e4
144,./data/images/91452b1d-6f56-47cc-bb5f-91e85850c658.jpg,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,91452b1d-6f56-47cc-bb5f-91e85850c658
145,./data/images/3340ef7c-567c-417a-8c1f-61431eb2b21e.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3340ef7c-567c-417a-8c1f-61431eb2b21e
146,./data/images/1678ebb5-64e5-40ea-8430-8d5abad289c2.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1678ebb5-64e5-40ea-8430-8d5abad289c2
147,./data/images/60505bbf-57a1-4ae1-b366-718da31d38f1.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60505bbf-57a1-4ae1-b366-718da31d38f1
148,./data/images/064049f1-cd89-497b-86ff-a47ada1edb29.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,064049f1-cd89-497b-86ff-a47ada1edb29
149,./data/images/cb3ecdf8-1dd5-48f3-9acc-bbe1eeadb108.jpg,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,cb3ecdf8-1dd5-48f3-9acc-bbe1eeadb108
150,./data/images/ae4cf5ff-0a58-4eba-98d9-456eb01400b7.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ae4cf5ff-0a58-4eba-98d9-456eb01400b7
151,./data/images/3b538cb6-abf8-4871-b979-d2f89b017c67.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3b538cb6-abf8-4871-b979-d2f89b017c67
152,./data/images/fd04bc84-3684-4fec-81bc-8d732b99b279.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,fd04bc84-3684-4fec-81bc-8d732b99b279
153,./data/images/5da7a757-8e55-4088-b28e-dc497d2b9ebf.jpg,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5da7a757-8e55-4088-b28e-dc497d2b9ebf
154,./data/images/1e85822c-c49d-4690-81ed-aa705cf8c839.jpg,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,1e85822c-c49d-4690-81ed-aa705cf8c839
155,./data/images/a555c4d5-9908-4760-8b5e-768f7004ea63.jpg,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,a555c4d5-9908-4760-8b5e-768f7004ea63
156,./data/images/acfe48bf-1dc5-48f6-94cf-77934d9478b2.jpg,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,acfe48bf-1dc5-48f6-94cf-77934d9478b2
157,./data/images/07d6e72b-38ac-404b-addb-397118fbcdc4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,07d6e72b-38ac-404b-addb-397118fbcdc4
158,./data/images/9ce18c94-032a-4fe0-a817-74c02ac3a680.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9ce18c94-032a-4fe0-a817-74c02ac3a680
159,./data/images/fcc04fa0-8bc9-4c72-a722-9a19924db408.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,fcc04fa0-8bc9-4c72-a722-9a19924db408
160,./data/images/1446d5db-d23b-43d2-9ba9-cb13a07237ac.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1446d5db-d23b-43d2-9ba9-cb13a07237ac
161,./data/images/a5ff6a40-740d-4ccf-8086-6f36b3ea91b0.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,a5ff6a40-740d-4ccf-8086-6f36b3ea91b0
162,./data/images/4bd5fe13-ad6a-4bd7-8547-df146aaeb585.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4bd5fe13-ad6a-4bd7-8547-df146aaeb585
163,./data/images/6ce0569a-64a8-4147-9a2c-caf7a654e02c.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6ce0569a-64a8-4147-9a2c-caf7a654e02c
164,./data/images/ce063311-628c-4588-b39d-753ac89825b3.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,ce063311-628c-4588-b39d-753ac89825b3
165,./data/images/884ffb51-eb9e-4c38-90f9-5a95b0343739.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,884ffb51-eb9e-4c38-90f9-5a95b0343739
166,./data/images/c5e1debd-0c8d-4c3e-a751-570571c810a4.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,c5e1debd-0c8d-4c3e-a751-570571c810a4
167,./data/images/2d11931b-3b13-44a0-a4e4-aeeaecfdfaaa.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2d11931b-3b13-44a0-a4e4-aeeaecfdfaaa
168,./data/images/90cda1ef-468c-41a3-9816-905ca22984e5.jpg,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,90cda1ef-468c-41a3-9816-905ca22984e5
169,./data/images/ab7e4378-3264-480e-b99c-e9c4b29f8959.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ab7e4378-3264-480e-b99c-e9c4b29f8959
170,./data/images/1f18a87b-223a-4775-b0f5-2ad9e3dc4e45.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1f18a87b-223a-4775-b0f5-2ad9e3dc4e45
171,./data/images/7ccd7395-458a-4715-82dd-3b8af4e45a9e.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7ccd7395-458a-4715-82dd-3b8af4e45a9e
172,./data/images/4f2880c2-6c38-4fd7-9300-4320aaec89b9.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4f2880c2-6c38-4fd7-9300-4320aaec89b9
173,./data/images/13f5735f-a6bb-4396-95f8-f0d7e0430636.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13f5735f-a6bb-4396-95f8-f0d7e0430636
174,./data/images/a82fb3de-45b5-4e3f-9ee9-9ae98f77fd54.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,a82fb3de-45b5-4e3f-9ee9-9ae98f77fd54
175,./data/images/0c68f596-9368-46d3-a264-4ce76a6271d2.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0c68f596-9368-46d3-a264-4ce76a6271d2
176,./data/images/465e44b2-db1c-4dc1-94b2-1676e2866c00.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,465e44b2-db1c-4dc1-94b2-1676e2866c00
177,./data/images/b6f67b97-b6c6-4e74-9a9a-0a8d9076fb89.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,b6f67b97-b6c6-4e74-9a9a-0a8d9076fb89
178,./data/images/8976fd81-f2e7-4791-a821-d10a54899167.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8976fd81-f2e7-4791-a821-d10a54899167
179,./data/images/57d797a0-b6b9-4c52-9ed3-7b2e98fa9ff4.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,57d797a0-b6b9-4c52-9ed3-7b2e98fa9ff4
180,./data/images/59460dc0-8bea-4d89-8dfa-a9c62430cc9c.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,59460dc0-8bea-4d89-8dfa-a9c62430cc9c
181,./data/images/85b0797d-095c-42a2-97d7-071793a23ef6.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,85b0797d-095c-42a2-97d7-071793a23ef6
182,./data/images/810cf115-0696-446b-9352-4a21437869e9.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,810cf115-0696-446b-9352-4a21437869e9
183,./data/images/7dc73b3d-af43-454f-b787-1b69e1ef0d05.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7dc73b3d-af43-454f-b787-1b69e1ef0d05
184,./data/images/145a123a-d480-4bd8-a879-13ab326052ab.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,145a123a-d480-4bd8-a879-13ab326052ab
185,./data/images/a7a1e92a-4c01-4c2f-af40-34b2e1766c2c.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,a7a1e92a-4c01-4c2f-af40-34b2e1766c2c
186,./data/images/bb04551b-ea71-4bb5-9e11-ab7b7995908f.jpg,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,bb04551b-ea71-4bb5-9e11-ab7b7995908f
187,./data/images/2d697fb1-9662-4486-addb-716e666e2c8e.jpg,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2d697fb1-9662-4486-addb-716e666e2c8e
188,./data/images/6e0207dd-72ba-43a2-9b34-10137ece12c2.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6e0207dd-72ba-43a2-9b34-10137ece12c2
189,./data/images/21df036d-4f8d-456b-b19d-3998d8eddbd2.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21df036d-4f8d-456b-b19d-3998d8eddbd2
190,./data/images/d47eebd1-90a7-403f-b635-81203a10e427.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,d47eebd1-90a7-403f-b635-81203a10e427
191,./data/images/e20d19b1-8b9b-495a-a017-db4faaaa9398.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,e20d19b1-8b9b-495a-a017-db4faaaa9398
192,./data/images/8762c4ed-b98e-43de-8e0e-10fd9a61f305.jpg,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8762c4ed-b98e-43de-8e0e-10fd9a61f305
193,./data/images/72da35bd-0cf7-422d-8964-45e811f1e40f.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72da35bd-0cf7-422d-8964-45e811f1e40f
194,./data/images/864c9670-2d19-4509-8c89-75870edd3265.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,864c9670-2d19-4509-8c89-75870edd3265
195,./data/images/4aa402d5-420f-4ae6-b41f-8edae06ca13c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4aa402d5-420f-4ae6-b41f-8edae06ca13c
196,./data/images/74b63756-1058-4de5-8d17-9f12c570852a.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,74b63756-1058-4de5-8d17-9f12c570852a
197,./data/images/f07ca463-df0c-4265-8585-6cc3393aa7ea.jpg,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,f07ca463-df0c-4265-8585-6cc3393aa7ea
198,./data/images/43bf4fb8-0f60-4e16-9c6f-aff3af243d69.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43bf4fb8-0f60-4e16-9c6f-aff3af243d69
199,./data/images/b3008597-af33-4905-bb1f-3fe0b649a521.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,b3008597-af33-4905-bb1f-3fe0b649a521
